timestamp,biosignal_0,biosignal_1,biosignal_2,biosignal_3,biosignal_4,biosignal_5,biosignal_6,biosignal_7,acceleration_x,acceleration_y,acceleration_z,angular_vec_x,angular_vec_y,angular_vec_z,magnetic_x,magnetic_y,magnetic_z,input_orientation_x,input_orientation_y,input_orientation_z,input_orientation_w,input_orientation_yaw,input_orientation_pitch,input_orientation_roll,input_projection_left,input_projection_top,input_projection_right,input_projection_bottom,prediction_time,predicted_orientation_x,predicted_orientation_y,predicted_orientation_z,predicted_orientation_w,predicted_orientation_yaw,predicted_orientation_pitch,predicted_orientation_roll,predicted_projection_left,predicted_projection_top,predicted_projection_right,predicted_projection_bottom
404390855264.00,0,0,0,0,0,0,0,0,-0.005619216,0.98311853,-0.1421906,-0.89452994,-1.575595,0.603925,9.42,-35.34,19.8,0.090503456,0.245772056,0.015419165,0.964970191,0.49742952,0.183289796,-0.014728905,-1,1,1,-1,100,0.093646742,0.235630706,0.013496283,0.967226148,0.47621498,0.1886631,-0.018025158,-1,1,1,-1
404402154633.00,0,0,0,0,0,0,0,0,-0.005374903,0.9853174,-0.14096904,-1.13953,-1.400595,0.70892495,9.48,-35.52,19.68,0.0902519,0.24559801,0.015407078,0.965038255,0.497072965,0.182796642,-0.014595052,-1,1,1,-1,100,0.091721743,0.234976515,0.012687048,0.967580557,0.47475833,0.18453583,-0.018554494,-1,1,1,-1
404414911936.00,0,0,0,0,0,0,0,0,-0.00195451,0.9870276,-0.14145766,-1.17453,-1.295595,0.673925,9.42,-35.7,19.38,0.090024558,0.245732927,0.0153126,0.965026648,0.497336209,0.18230553,-0.01469039,-1,1,1,-1,100,0.089773655,0.235578746,0.01209532,0.967624426,0.47592062,0.1804428,-0.0188912,-1,1,1,-1
404425736573.00,0,0,0,0,0,0,0,0,-0.003420393,0.9877605,-0.14145766,-1.38453,-0.840595,-0.201075,10.0199995,-35.76,18.3,0.089693092,0.245773457,0.015079746,0.965050858,0.497382045,0.181545064,-0.01498348,-1,1,1,-1,100,0.089134902,0.236509085,0.011900501,0.967458904,0.4778053,0.17908624,-0.01913711,-1,1,1,-1
404437696872.00,0,0,0,0,0,0,0,0,-0.004397648,0.9965558,-0.13901453,-1.13953,-0.420595,0.253925,9.599999,-35.76,19.14,0.089653462,0.245775641,0.015089908,0.965053825,0.497388899,0.181472868,-0.014944683,-1,1,1,-1,100,0.087778337,0.23884359,0.011739573,0.967011333,0.4825908,0.1763177,-0.019227175,-1,1,1,-1
404449744015.00,0,0,0,0,0,0,0,0,-0.004153334,0.9997319,-0.1402361,-0.75453,0.034405,0.113925,9.3,-35.88,19.859999,0.090095745,0.246230076,0.015223236,0.964894688,0.498341024,0.182392627,-0.014991487,-1,1,1,-1,100,0.086901084,0.240382269,0.011560633,0.966711402,0.48573443,0.17449136,-0.019428594,-1,1,1,-1
404462431924.00,0,0,0,0,0,0,0,0,0.002443138,0.9970444,-0.14145766,-0.05453,0.104405,-0.48107502,9.54,-35.88,20.039999,0.090294468,0.24620517,0.015197401,0.964882875,0.498282433,0.182767168,-0.015135084,-1,1,1,-1,100,0.088951409,0.241117984,0.012103211,0.966334939,0.48730215,0.17873427,-0.019505292,-1,1,1,-1
404474140597.00,0,0,0,0,0,0,0,0,0.003664706,0.9909366,-0.1419463,-0.12453001,0.17440498,-1.321075,9.719999,-35.76,19.68,0.090337705,0.246225147,0.014055691,0.964891037,0.498117238,0.182289019,-0.017363282,-1,1,1,-1,100,0.090397045,0.242015451,0.012679515,0.965968966,0.48922104,0.1818123,-0.019260116,-1,1,1,-1
404486108984.00,0,0,0,0,0,0,0,0,0.004153334,0.9892264,-0.14414512,-0.19453001,0.069405,-1.6360749,9.48,-35.52,19.859999,0.090003168,0.24662606,0.013802299,0.964823566,0.498901516,0.181505799,-0.01776162,-1,1,1,-1,100,0.091126263,0.243158892,0.01321195,0.965606153,0.49165195,0.18346916,-0.01880235,-1,1,1,-1
404496917310.00,0,0,0,0,0,0,0,0,0.004886275,0.98605025,-0.14487804,-0.12453001,-0.560595,-1.286075,9.12,-35.28,19.5,0.090312736,0.246056872,0.013653767,0.964942071,0.497699767,0.182045817,-0.018094938,-1,1,1,-1,100,0.091237165,0.242639303,0.013330087,0.965724826,0.4906041,0.18375246,-0.01853011,-1,1,1,-1
404508923854.00,0,0,0,0,0,0,0,0,0.000977255,0.9809197,-0.14243492,-0.19453001,-0.94559497,-0.796075,9.9,-35.76,19.14,0.089927236,0.245719417,0.013553555,0.96506547,0.496994555,0.181252196,-0.018034577,-1,1,1,-1,100,0.090123035,0.242949054,0.01334661,0.96575129,0.49126184,0.1815835,-0.018012574,-1,1,1,-1
404521474986.00,0,0,0,0,0,0,0,0,-0.000732941,0.9804311,-0.14170198,-0.82452995,-1.5405949,-0.55107504,9.78,-35.34,19.32,0.089656456,0.245089456,0.013497895,0.965251618,0.49569425,0.180709153,-0.017890928,-1,1,1,-1,100,0.090352409,0.241413951,0.013426998,0.966113627,0.48811996,0.18209733,-0.017681576,-1,1,1,-1
404532506580.00,0,0,0,0,0,0,0,0,-0.000732941,0.98336285,-0.13950315,-0.9295301,-1.9605948,-0.411075,9.84,-35.88,19.619999,0.089567338,0.244704558,0.013251095,0.965360958,0.494860947,0.180421978,-0.018251905,-1,1,1,-1,100,0.090265393,0.240439251,0.013516326,0.96636349,0.48613638,0.18198802,-0.017284183,-1,1,1,-1
404545268442.00,0,0,0,0,0,0,0,0,-0.006596471,0.9875162,-0.13779296,-1.1045299,-1.9955951,-0.16607498,10.08,-35.94,20.039999,0.089301866,0.244401225,0.013074716,0.965464795,0.494210869,0.179824457,-0.018405654,-1,1,1,-1,100,0.089840308,0.238470301,0.013222709,0.966894984,0.48204994,0.18105315,-0.017279405,-1,1,1,-1
404556095521.00,0,0,0,0,0,0,0,0,-0.00977255,0.98971504,-0.13901453,-0.75453,-1.9255952,-0.16607498,10.32,-35.28,19.74,0.089174365,0.244319282,0.013368219,0.9654933,0.494096339,0.179720849,-0.017761117,-1,1,1,-1,100,0.088667087,0.237631619,0.012812129,0.96721524,0.4802754,0.17858393,-0.017356902,-1,1,1,-1
404568406830.00,0,0,0,0,0,0,0,0,-0.011238433,0.98995936,-0.1368157,-0.54453,-1.505595,0.148925,10.139999,-35.46,19.14,0.0893873,0.243979414,0.013544287,0.965557097,0.493425667,0.180227578,-0.017462645,-1,1,1,-1,100,0.088711247,0.237803265,0.012956011,0.96716702,0.48065212,0.17873538,-0.017131234,-1,1,1,-1
404579481711.00,0,0,0,0,0,0,0,0,-0.007573727,0.99118084,-0.13706002,-0.01953,-1.050595,0.323925,9.9,-35.1,18.42,0.089481927,0.244041401,0.013686421,0.965530663,0.493576735,0.180480093,-0.017246127,-1,1,1,-1,100,0.090794794,0.23608771,0.013305903,0.967389226,0.47716305,0.1829969,-0.017127939,-1,1,1,-1
404592398586.00,0,0,0,0,0,0,0,0,-0.006840786,0.9921582,-0.13657139,-0.01953,-0.87559503,0.21892501,9.66,-35.219997,18.539999,0.089612249,0.244025743,0.013442244,0.965525964,0.49349916,0.180615202,-0.017778657,-1,1,1,-1,100,0.089237817,0.236926317,0.013038392,0.967332721,0.47885948,0.1798171,-0.017061476,-1,1,1,-1
404603374412.00,0,0,0,0,0,0,0,0,-0.007329413,0.9914252,-0.13754864,-0.12453001,-0.665595,-0.026075,9.9,-35.64,18.9,0.089281876,0.24413274,0.012763241,0.965538737,0.49360466,0.179638743,-0.018947585,-1,1,1,-1,100,0.087969251,0.236526877,0.012656376,0.967551708,0.47799313,0.17716798,-0.017123627,-1,1,1,-1
404615962750.00,0,0,0,0,0,0,0,0,-0.00781804,0.9875162,-0.13877021,-0.22953,-0.735595,0.008925,9.42,-35.46,19.8,0.089202861,0.244221255,0.013109562,0.965519015,0.49384883,0.179651976,-0.01825642,-1,1,1,-1,100,0.087416217,0.235368565,0.012428242,0.967887163,0.47558683,0.17600133,-0.017092617,-1,1,1,-1
404626540264.00,0,0,0,0,0,0,0,0,-0.009528236,0.98995936,-0.1385259,-0.19453001,-0.45559502,0.113925,9.3,-35.46,19.8,0.089064049,0.244160753,0.013488893,0.965541906,0.493793637,0.179567695,-0.017444592,-1,1,1,-1,100,0.086979285,0.23465611,0.01213206,0.96810323,0.47408187,0.17502193,-0.017331136,-1,1,1,-1
404638688009.00,0,0,0,0,0,0,0,0,-0.006596471,0.9919138,-0.14096904,0.15546998,-0.24559501,0.463925,9.96,-35.64,19.32,0.08924375,0.244450335,0.013702345,0.965449032,0.494423598,0.180016771,-0.017174343,-1,1,1,-1,100,0.089804783,0.23488377,0.012827262,0.967781067,0.47462496,0.1808601,-0.017360281,-1,1,1,-1
404650142964.00,0,0,0,0,0,0,0,0,-0.004886275,0.9892264,-0.14438942,0.54047,0.034405,0.533925,11.099999,-35.64,19.98,0.089505923,0.24427336,0.013999631,0.96546529,0.494108647,0.180675626,-0.016696285,-1,1,1,-1,100,0.092614762,0.238070756,0.014080005,0.966719568,0.48134214,0.18688142,-0.016875703,-1,1,1,-1
404662264249.00,0,0,0,0,0,0,0,0,0.000977255,0.9862946,-0.14536668,0.71546996,0.034405,0.603925,10.5,-35.82,20.039999,0.089787603,0.244345205,0.0139739,0.965421326,0.494247377,0.181210488,-0.016897742,-1,1,1,-1,100,0.094179146,0.23535721,0.013891957,0.967235446,0.47571945,0.18989393,-0.017458785,-1,1,1,-1
404674926974.00,0,0,0,0,0,0,0,0,-0.000244314,0.98458445,-0.14658825,0.36547,0.034405,0.323925,9.78,-35.7,19.74,0.089245992,0.244206684,0.013624282,0.965511588,0.493909061,0.179987311,-0.01728099,-1,1,1,-1,100,0.093294375,0.232065901,0.012516493,0.968134761,0.46873677,0.18758446,-0.019066736,-1,1,1,-1
404686920546.00,0,0,0,0,0,0,0,0,0.001465883,0.9787209,-0.14609961,-0.50952995,-0.24559501,0.113925,9.96,-35.579998,19.8,0.088930167,0.244238766,0.013639085,0.965532405,0.493982553,0.179378822,-0.017103264,-1,1,1,-1,100,0.091970354,0.231822699,0.011526174,0.968332052,0.4680826,0.18454331,-0.020320702,-1,1,1,-1
404697578742.00,0,0,0,0,0,0,0,0,0.001465883,0.9838515,-0.1439008,-1.06953,-0.49059498,0.21892501,10.38,-35.88,20.039999,0.088780961,0.244302031,0.013503442,0.965532038,0.494091004,0.179020911,-0.01730359,-1,1,1,-1,100,0.091352999,0.230362505,0.01060704,0.968749344,0.46493983,0.18294421,-0.021539148,-1,1,1,-1
404709468645.00,0,0,0,0,0,0,0,0,0.003420393,0.9838515,-0.14341217,-1.17453,-0.49059498,0.35892498,10.38,-35.88,20.039999,0.088455232,0.243984776,0.013135908,0.965647218,0.493379802,0.178212926,-0.017795093,-1,1,1,-1,100,0.087685555,0.233117282,0.009680973,0.968438923,0.47049606,0.17528881,-0.022132983,-1,1,1,-1
404722864054.00,0,0,0,0,0,0,0,0,0.005130589,0.9848287,-0.1402361,-1.2795299,-0.735595,0.148925,10.679999,-35.76,19.74,0.087846347,0.243652929,0.012914803,0.965789562,0.492669284,0.176925302,-0.017863026,-1,1,1,-1,100,0.084384784,0.234777153,0.008720166,0.968340218,0.4738079,0.16835847,-0.02273702,-1,1,1,-1
404734797215.00,0,0,0,0,0,0,0,0,0.004153334,0.98873776,-0.13901453,-1.38453,-0.94559497,0.078925,10.38,-36.059998,19.26,0.087787425,0.24346455,0.012895909,0.965842677,0.492279887,0.176804766,-0.017836358,-1,1,1,-1,100,0.083444156,0.237009913,0.008746475,0.967877507,0.47841272,0.16648388,-0.022625087,-1,1,1,-1
404745355325.00,0,0,0,0,0,0,0,0,0.002443138,0.992891,-0.13706002,-1.31453,-1.3655951,-0.376075,10.32,-36.18,19.199999,0.087432845,0.243062621,0.012558994,0.965980503,0.491401643,0.175957784,-0.018240837,-1,1,1,-1,100,0.084682152,0.238603413,0.0095537,0.967370749,0.4817891,0.16924447,-0.021928718,-1,1,1,-1
404758362736.00,0,0,0,0,0,0,0,0,0.001465883,0.9955785,-0.13803728,-1.2795299,-1.295595,-0.76107496,10.44,-36.12,19.26,0.087622278,0.242730198,0.012058995,0.966053295,0.490629345,0.176090792,-0.019239068,-1,1,1,-1,100,0.085415758,0.240110531,0.010367277,0.966924846,0.4850033,0.17102982,-0.02097123,-1,1,1,-1
404768636787.00,0,0,0,0,0,0,0,0,-0.002198824,0.99997616,-0.1351055,-0.89452994,-1.330595,-0.831075,10.559999,-36.36,18.84,0.087880635,0.242751234,0.011987189,0.966025434,0.490655631,0.176558971,-0.019507643,-1,1,1,-1,100,0.085662484,0.241159707,0.011182616,0.966632724,0.48728934,0.17188016,-0.019698987,-1,1,1,-1
404780880005.00,0,0,0,0,0,0,0,0,-0.005130589,0.99606717,-0.13534983,-0.15953,-1.435595,-0.48107502,9.9,-36.12,19.38,0.088057992,0.242826361,0.012035398,0.965989802,0.490815133,0.176926389,-0.019514699,-1,1,1,-1,100,0.087472074,0.238015205,0.01181073,0.96724242,0.48090836,0.17577022,-0.018792797,-1,1,1,-1
404795235084.00,0,0,0,0,0,0,0,0,-0.006107844,0.9941126,-0.13706002,0.01547,-1.330595,-0.27107498,9.96,-35.64,19.32,0.088258988,0.242378087,0.011870949,0.96608607,0.489862204,0.177247435,-0.019848676,-1,1,1,-1,100,0.089263625,0.235827982,0.012496404,0.967605829,0.476511,0.17963119,-0.017919496,-1,1,1,-1
404804208797.00,0,0,0,0,0,0,0,0,-0.008550981,0.9955785,-0.13657139,0.29546997,-1.1905949,-0.44607502,9.54,-35.46,19.26,0.088335802,0.242192045,0.012104225,0.966122812,0.48951906,0.177513599,-0.019401338,-1,1,1,-1,100,0.089617759,0.237081572,0.013082023,0.96725899,0.47917968,0.18057647,-0.017186878,-1,1,1,-1
404815785033.00,0,0,0,0,0,0,0,0,-0.010016864,0.9953342,-0.13559413,0.50547,-1.155595,-0.27107498,9.719999,-34.86,19.439999,0.088720101,0.242251253,0.011945724,0.966074725,0.489606261,0.178184733,-0.019905502,-1,1,1,-1,100,0.08847069,0.237989172,0.01295793,0.967143357,0.48103765,0.1782638,-0.017046612,-1,1,1,-1
404827298499.00,0,0,0,0,0,0,0,0,-0.012704315,0.98824906,-0.13877021,0.82047,-0.980595,-0.131075,9.599999,-35.04,19.439999,0.088870079,0.242197138,0.011918902,0.966074839,0.489487708,0.178465158,-0.020020392,-1,1,1,-1,100,0.088578194,0.23765479,0.012952058,0.967215717,0.4803489,0.17847654,-0.017048027,-1,1,1,-1
404839135752.00,0,0,0,0,0,0,0,0,-0.012948629,0.9870276,-0.13706002,0.75047,-0.63059497,0.008925,9.54,-34.92,19.02,0.088716614,0.242424067,0.012142406,0.966029242,0.489995509,0.17826955,-0.019555492,-1,1,1,-1,100,0.089993529,0.234533459,0.012760277,0.967849433,0.47389194,0.18120342,-0.01751383,-1,1,1,-1
404851483671.00,0,0,0,0,0,0,0,0,-0.010261177,0.9799425,-0.14048041,0.43546996,-0.175595,0.49892497,9.599999,-35.34,18.779999,0.088834439,0.242325673,0.012320518,0.966040846,0.489822358,0.178587243,-0.019250672,-1,1,1,-1,100,0.089854315,0.235077411,0.012719174,0.96773082,0.4750019,0.18090263,-0.017628878,-1,1,1,-1
404864038195.00,0,0,0,0,0,0,0,0,-0.005374903,0.9814083,-0.1402361,0.26047,-0.140595,0.288925,9.48,-36.12,19.38,0.088725373,0.242340757,0.012606861,0.966043391,0.489905238,0.178512901,-0.018647078,-1,1,1,-1,100,0.088842183,0.234647349,0.012209618,0.967935205,0.47404703,0.17869537,-0.018057913,-1,1,1,-1
404874978224.00,0,0,0,0,0,0,0,0,-0.003664706,0.98336285,-0.13950315,-0.29953,-0.140595,0.078925,9.059999,-36.42,20.039999,0.087795539,0.242346184,0.012221815,0.966131926,0.489865482,0.176514655,-0.018939188,-1,1,1,-1,100,0.088060059,0.234080955,0.011822029,0.968148649,0.47283155,0.17699741,-0.018336432,-1,1,1,-1
404887202365.00,0,0,0,0,0,0,0,0,-0.003420393,0.98238564,-0.13999179,-0.64953005,-0.035595,0.043925,9.24,-36.54,20.34,0.088150065,0.242407731,0.012222247,0.966084196,0.489985824,0.17720449,-0.019122241,-1,1,1,-1,100,0.08662302,0.233665794,0.011237462,0.968385518,0.47190467,0.17392646,-0.018718379,-1,1,1,-1
404898325226.00,0,0,0,0,0,0,0,0,-0.002687451,0.9877605,-0.13925885,-0.64953005,-0.070594996,-0.026075,9.9,-36.6,19.74,0.087665858,0.242619892,0.011966762,0.966078197,0.490386099,0.176133215,-0.019418526,-1,1,1,-1,100,0.086029924,0.231451571,0.010426296,0.968979001,0.46724027,0.17243503,-0.019619059,-1,1,1,-1
404911783786.00,0,0,0,0,0,0,0,0,-0.00195451,0.98678327,-0.13999179,-0.75453,-0.10559501,-0.411075,9.84,-36.6,19.74,0.087599679,0.242436599,0.011811196,0.966132127,0.489984006,0.175932646,-0.01965365,-1,1,1,-1,100,0.083929844,0.231124073,0.009406671,0.969251752,0.46643943,0.16786915,-0.020562999,-1,1,1,-1
404922152116.00,0,0,0,0,0,0,0,0,-0.005130589,0.98727185,-0.13803728,-0.47453,-0.140595,0.008925,9.24,-36.239998,20.1,0.087684689,0.242343825,0.01169702,0.96614908,0.48977229,0.176044956,-0.019898869,-1,1,1,-1,100,0.082648084,0.230000928,0.008424705,0.96963799,0.46400484,0.16493826,-0.021682143,-1,1,1,-1
404934729220.00,0,0,0,0,0,0,0,0,-0.001465883,0.9862946,-0.14170198,-0.40453002,-0.350595,0.42892498,9.24,-36,19.74,0.087418725,0.242241809,0.011886033,0.966196458,0.489599913,0.175620109,-0.019385668,-1,1,1,-1,100,0.08319971,0.2313243,0.008320575,0.969276845,0.46668875,0.1659384,-0.02236421,-1,1,1,-1
404945586096.00,0,0,0,0,0,0,0,0,-0.002198824,0.9865389,-0.1419463,-0.47453,-0.24559501,0.35892498,9.36,-35.82,19.68,0.087300863,0.242252595,0.011822935,0.966205184,0.489613354,0.175359741,-0.019452186,-1,1,1,-1,100,0.084738366,0.2319507,0.008478143,0.968992472,0.46796605,0.16900207,-0.02288173,-1,1,1,-1
404958103359.00,0,0,0,0,0,0,0,0,0.000732941,0.99240243,-0.1385259,-0.9295301,-0.45559502,0.043925,9.3,-35.88,18.9,0.087111531,0.242014066,0.011636616,0.966284307,0.489094913,0.174905568,-0.019677142,-1,1,1,-1,100,0.087652355,0.231575653,0.008930268,0.968818843,0.46721044,0.17491232,-0.023294788,-1,1,1,-1
404970384843.00,0,0,0,0,0,0,0,0,-0.000488628,0.99240243,-0.13632707,-0.96453005,-0.840595,-0.726075,9.179999,-36.059998,19.08,0.087092218,0.241759422,0.010916881,0.966358189,0.488449812,0.174526051,-0.02101304,-1,1,1,-1,100,0.088289306,0.232738599,0.009211525,0.968479633,0.46962756,0.17625919,-0.023256404,-1,1,1,-1
404982230727.00,0,0,0,0,0,0,0,0,-0.000244314,0.99069226,-0.13730434,-1.0345299,-1.015595,-0.796075,9.179999,-36.059998,19.08,0.0867823,0.241694294,0.010951096,0.966401973,0.488327742,0.173939958,-0.020784749,-1,1,1,-1,100,0.087841399,0.235019773,0.009546701,0.96796608,0.47437036,0.17548707,-0.022809142,-1,1,1,-1
404994155801.00,0,0,0,0,0,0,0,0,-0.008062353,0.992891,-0.13559413,-0.61452997,-1.1905949,-0.16607498,9.54,-36.6,19.32,0.086839513,0.24153714,0.010962922,0.96643599,0.488005847,0.174060479,-0.020761501,-1,1,1,-1,100,0.08775416,0.236436009,0.009940478,0.967625201,0.47734362,0.17546913,-0.022261016,-1,1,1,-1
405005250275.00,0,0,0,0,0,0,0,0,-0.007329413,0.99264675,-0.13266237,-0.19453001,-1.0855949,0.35892498,9.48,-36.18,19.199999,0.086961701,0.241365717,0.011422702,0.966462506,0.48772946,0.174523532,-0.019901235,-1,1,1,-1,100,0.088288821,0.236084878,0.010268748,0.967658758,0.47666854,0.176675,-0.02181575,-1,1,1,-1
405016600829.00,0,0,0,0,0,0,0,0,-0.005130589,0.9909366,-0.13241805,0.12046999,-0.840595,0.638925,10.62,-35.46,19.199999,0.087167684,0.241326945,0.01137759,0.966454164,0.487638384,0.174904063,-0.020081334,-1,1,1,-1,100,0.088533707,0.236096725,0.010637117,0.967629552,0.4767513,0.17732602,-0.02122105,-1,1,1,-1
405028619232.00,0,0,0,0,0,0,0,0,-0.00390902,0.9880048,-0.13437256,0.19047,-0.94559497,0.35892498,10.559999,-35.52,19.199999,0.087122769,0.24110584,0.011673943,0.966509863,0.487235636,0.174963564,-0.019446881,-1,1,1,-1,100,0.086861625,0.239339605,0.01114878,0.96697849,0.4835244,0.17423835,-0.020018933,-1,1,1,-1
405040868312.00,0,0,0,0,0,0,0,0,-0.006596471,0.98678327,-0.13412824,0.15546998,-0.94559497,0.463925,9.48,-35.28,19.5,0.087012152,0.240930464,0.011425568,0.966566528,0.486835122,0.174632058,-0.019841915,-1,1,1,-1,100,0.085229523,0.241146192,0.011484253,0.96667093,0.48731968,0.1711818,-0.018903684,-1,1,1,-1
405051811571.00,0,0,0,0,0,0,0,0,-0.010016864,0.98678327,-0.13241805,0.15546998,-0.63059497,0.568925,9.48,-35.28,19.5,0.087251889,0.240676802,0.011423484,0.966608136,0.486309499,0.1751035,-0.019916262,-1,1,1,-1,100,0.08425656,0.240326017,0.011443218,0.966960847,0.4856449,0.16928156,-0.018368838,-1,1,1,-1
405064664509.00,0,0,0,0,0,0,0,0,-0.010016864,0.9875162,-0.133151,-0.19453001,-0.665595,0.42892498,9.66,-35.16,18.66,0.08696086,0.240784556,0.011586982,0.96660558,0.486563891,0.174612552,-0.019478813,-1,1,1,-1,100,0.084658168,0.237358615,0.011257709,0.967660666,0.47951558,0.17003174,-0.018402444,-1,1,1,-1
405076031807.00,0,0,0,0,0,0,0,0,-0.011482746,0.9902036,-0.13461688,-0.19453001,-0.350595,0.603925,10.2,-36.239998,18.6,0.086750927,0.241005038,0.011384028,0.966571907,0.486985952,0.174101427,-0.019809153,-1,1,1,-1,100,0.084514119,0.235472485,0.010855054,0.968138576,0.4755816,0.1695965,-0.018784208,-1,1,1,-1
405089029691.00,0,0,0,0,0,0,0,0,-0.008795295,0.99166954,-0.13339531,-0.19453001,-0.280595,0.673925,10.139999,-36.42,18.48,0.086499882,0.240817096,0.011574281,0.966638988,0.486636728,0.173707291,-0.019286193,-1,1,1,-1,100,0.082431495,0.235176578,0.01003693,0.968398929,0.4748777,0.16515452,-0.019333618,-1,1,1,-1
405100678415.00,0,0,0,0,0,0,0,0,-0.008306667,0.99484557,-0.13657139,-0.22953,-0.24559501,0.673925,10.0199995,-35.82,19.08,0.086579836,0.24089285,0.011814056,0.966610053,0.486831605,0.173976883,-0.018874876,-1,1,1,-1,100,0.083890021,0.23269327,0.009836181,0.968875468,0.4697263,0.16795754,-0.019982547,-1,1,1,-1
405112565441.00,0,0,0,0,0,0,0,0,-0.011482746,0.99264675,-0.1385259,0.47046998,0.104405,1.443925,9.84,-35.34,19.38,0.087076166,0.240841821,0.012518516,0.966569317,0.486838907,0.175283924,-0.017744068,-1,1,1,-1,100,0.083869211,0.231447801,0.009309866,0.969180703,0.4670882,0.16769929,-0.0207783,-1,1,1,-1
405123530003.00,0,0,0,0,0,0,0,0,-0.011238433,0.9931354,-0.13803728,0.61047006,0.209405,1.5139248,9.84,-35.34,19.38,0.086975142,0.241201814,0.013050719,0.966481603,0.487671375,0.175336897,-0.016731344,-1,1,1,-1,100,0.08524704,0.232577547,0.009540254,0.96878767,0.46941483,0.17047279,-0.021169718,-1,1,1,-1
405135280686.00,0,0,0,0,0,0,0,0,-0.009039609,0.9931354,-0.13608275,1.06547,0.454405,1.3039249,10.0199995,-35.46,19.68,0.087295418,0.241207262,0.013083062,0.96645093,0.487683237,0.175976574,-0.016825097,-1,1,1,-1,100,0.084767029,0.234065667,0.00946414,0.968472064,0.4724625,0.16946791,-0.021352211,-1,1,1,-1
405148662390.00,0,0,0,0,0,0,0,0,-0.004886275,0.9840958,-0.13950315,0.85546994,0.8044049,1.373925,10.38,-36.3,19.14,0.087281348,0.241157356,0.013186664,0.966463247,0.487598896,0.175999925,-0.016608991,-1,1,1,-1,100,0.083596215,0.234183103,0.009214059,0.968547881,0.47268558,0.16706319,-0.021306736,-1,1,1,-1
405158154447.00,0,0,0,0,0,0,0,0,-0.005130589,0.98238564,-0.14096904,0.68046993,0.69940495,1.618925,9.9,-35.76,18.96,0.0872805,0.241391507,0.013671267,0.966398133,0.488163829,0.176228076,-0.015714416,-1,1,1,-1,100,0.085863888,0.230881631,0.009265188,0.969141543,0.46588168,0.17158778,-0.02169193,-1,1,1,-1
405171312856.00,0,0,0,0,0,0,0,0,-0.006107844,0.9840958,-0.13925885,0.36547,1.119405,1.618925,10.26,-34.8,18.9,0.086756696,0.241503041,0.014008277,0.966412606,0.488458693,0.175368294,-0.014829003,-1,1,1,-1,100,0.085667536,0.230172366,0.008936535,0.969330549,0.46437818,0.17106901,-0.022113493,-1,1,1,-1
405181855985.00,0,0,0,0,0,0,0,0,-0.004886275,0.98507303,-0.14072472,0.29546997,1.504405,1.758925,10.26,-34.92,18.96,0.086989164,0.241818019,0.014212861,0.966309953,0.489138007,0.17591542,-0.014603556,-1,1,1,-1,100,0.085010454,0.230551109,0.008510533,0.969302297,0.46509755,0.16958101,-0.022701902,-1,1,1,-1
405194320761.00,0,0,0,0,0,0,0,0,-0.005374903,0.98507303,-0.13999179,0.33047,1.504405,1.6539251,10.26,-34.92,18.96,0.087042819,0.242244528,0.014455557,0.966194687,0.490055621,0.176131189,-0.014238009,-1,1,1,-1,100,0.085250534,0.231630519,0.008551829,0.969023526,0.46731108,0.170044,-0.022921411,-1,1,1,-1
405205727464.00,0,0,0,0,0,0,0,0,0.003176079,0.9838515,-0.13999179,0.085470006,1.8544052,1.443925,10.2,-36,19.68,0.08681342,0.242349057,0.014752608,0.966184623,0.490325063,0.175826803,-0.013571233,-1,1,1,-1,100,0.085820861,0.233359218,0.009041779,0.968553722,0.4709232,0.17134473,-0.022541197,-1,1,1,-1
405218382074.00,0,0,0,0,0,0,0,0,0.00390902,0.9848287,-0.13974747,-0.22953,1.7494049,1.373925,10.26,-36.12,19.74,0.086669134,0.242619469,0.015043501,0.966125224,0.490933061,0.175683245,-0.012987792,-1,1,1,-1,100,0.086084716,0.23304671,0.009157712,0.968604565,0.47029626,0.17192097,-0.022384984,-1,1,1,-1
405229013187.00,0,0,0,0,0,0,0,0,0.007085099,0.9875162,-0.13877021,-0.36953,1.8544052,0.848925,10.26,-36.239998,19.199999,0.086387704,0.243091617,0.014786331,0.966035711,0.491861671,0.175003707,-0.01343241,-1,1,1,-1,100,0.084195599,0.233914495,0.008941816,0.968563497,0.4720786,0.16811228,-0.0220695,-1,1,1,-1
405241156916.00,0,0,0,0,0,0,0,0,0.011238433,0.9909366,-0.13999179,-0.57953,1.714405,0.49892497,9.78,-36,19.02,0.086616631,0.24319367,0.014751396,0.965990059,0.492062449,0.175431177,-0.013630251,-1,1,1,-1,100,0.083273999,0.23437202,0.009160334,0.968530416,0.47307062,0.16640513,-0.021291675,-1,1,1,-1
405254695806.00,0,0,0,0,0,0,0,0,0.011971374,0.98995936,-0.13901453,-0.54453,1.4694049,0.113925,10.559999,-36,18.779999,0.086142331,0.243326005,0.014512964,0.966002758,0.492298961,0.174389511,-0.013882658,-1,1,1,-1,100,0.083718479,0.235965729,0.010122732,0.968095541,0.47648722,0.16769011,-0.019911159,-1,1,1,-1
405266230005.00,0,0,0,0,0,0,0,0,0.010994119,0.98947066,-0.1385259,-0.47453,1.434405,0.113925,10.559999,-36,18.779999,0.086097464,0.243238895,0.014394384,0.96603047,0.49210006,0.174245656,-0.014074142,-1,1,1,-1,100,0.083882079,0.234721929,0.01034526,0.968381286,0.47396928,0.16813864,-0.019342823,-1,1,1,-1
